,func_name,time_elapsed(s)
0,"clust_any_ref(8800, top_tfidf, 50) ", 7.637479677
1,"clust_any_ref(8800, top_bow, 50) ", 7.0863945610000005
2,"clust_any_ref(8800, w2v_weighted, 50) ", 8.502961006
3,"clust_any_ref(8800, w2v_sif, 50) ", 8.622236524000002
4,"score_sas(8800, top_tfidf, 50) ", 0.0012900289999961956
5,"score_jaccard(8800, top_tfidf, 50) ", 8.748426183
6,"score_sas(8800, top_bow, 50) ", 0.0012812710000034144
7,"score_jaccard(8800, top_bow, 50) ", 8.689606501
8,"score_sas(8800, w2v_weighted, 50) ", 0.0013024000000001479
9,"score_jaccard(8800, w2v_weighted, 50) ", 8.692195389999995
10,"score_sas(8800, w2v_sif, 50) ", 0.0012339590000038925
11,"score_jaccard(8800, w2v_sif, 50) ", 8.716723299999998
12,"clust_any_ref(8800, top_tfidf, 50) ", 7.0321199509999985
13,"clust_any_ref(8800, top_bow, 50) ", 7.082838973999998
14,"clust_any_ref(8800, w2v_weighted, 50) ", 8.574730396999996
15,"clust_any_ref(8800, w2v_sif, 50) ", 8.535052776
16,"score_sas(8800, top_tfidf, 50) ", 0.0012812899999943284
17,"score_jaccard(8800, top_tfidf, 50) ", 8.581620047000001
18,"score_sas(8800, top_bow, 50) ", 0.0012365579999880083
19,"score_jaccard(8800, top_bow, 50) ", 8.832187249
20,"score_sas(8800, w2v_weighted, 50) ", 0.0012577309999954878
21,"score_jaccard(8800, w2v_weighted, 50) ", 8.70776823700001
22,"score_sas(8800, w2v_sif, 50) ", 0.0012841080000214333
23,"score_jaccard(8800, w2v_sif, 50) ", 8.640682862999995
24,"clust_any_ref(8800, top_tfidf, 50) ", 7.032863672000019
25,"clust_any_ref(8800, top_bow, 50) ", 7.084462373000008
26,"clust_any_ref(8800, w2v_weighted, 50) ", 8.461534532000002
27,"clust_any_ref(8800, w2v_sif, 50) ", 8.505225647000003
28,"score_sas(8800, top_tfidf, 50) ", 0.001240389000003006
29,"score_jaccard(8800, top_tfidf, 50) ", 8.647497958000002
30,"score_sas(8800, top_bow, 50) ", 0.00129456900000946
31,"score_jaccard(8800, top_bow, 50) ", 8.683911276999993
32,"score_sas(8800, w2v_weighted, 50) ", 0.0012414139999918916
33,"score_jaccard(8800, w2v_weighted, 50) ", 8.696772330000016
34,"score_sas(8800, w2v_sif, 50) ", 0.0013140849999899729
35,"score_jaccard(8800, w2v_sif, 50) ", 8.73863601299999
36,"clust_any_ref(8800, top_tfidf, 50) ", 7.031252877999975
37,"clust_any_ref(8800, top_bow, 50) ", 7.0730971090000025
38,"clust_any_ref(8800, w2v_weighted, 50) ", 8.463245822999994
39,"clust_any_ref(8800, w2v_sif, 50) ", 8.498293779000022
40,"score_sas(8800, top_tfidf, 50) ", 0.0012472809999906076
41,"score_jaccard(8800, top_tfidf, 50) ", 8.650086081000012
42,"score_sas(8800, top_bow, 50) ", 0.001287102999981471
43,"score_jaccard(8800, top_bow, 50) ", 8.733442424000003
44,"score_sas(8800, w2v_weighted, 50) ", 0.0012861810000117657
45,"score_jaccard(8800, w2v_weighted, 50) ", 8.754896189999954
46,"score_sas(8800, w2v_sif, 50) ", 0.001288606000002801
47,"score_jaccard(8800, w2v_sif, 50) ", 8.713369657000044
48,"clust_any_ref(8800, top_tfidf, 50) ", 7.032477137000001
49,"clust_any_ref(8800, top_bow, 50) ", 7.08043539199997
50,"clust_any_ref(8800, w2v_weighted, 50) ", 8.473929176000013
51,"clust_any_ref(8800, w2v_sif, 50) ", 8.608054788999993
52,"score_sas(8800, top_tfidf, 50) ", 0.001248166999971545
53,"score_jaccard(8800, top_tfidf, 50) ", 8.62231552999998
54,"score_sas(8800, top_bow, 50) ", 0.0012294090000182223
55,"score_jaccard(8800, top_bow, 50) ", 8.636004060000005
56,"score_sas(8800, w2v_weighted, 50) ", 0.00129008999999769
57,"score_jaccard(8800, w2v_weighted, 50) ", 8.69801331900004
58,"score_sas(8800, w2v_sif, 50) ", 0.0012807719999727851
59,"score_jaccard(8800, w2v_sif, 50) ", 8.70386478200004
60,"clust_any_ref(8800, top_tfidf, 50) ", 7.03360533099999
61,"clust_any_ref(8800, top_bow, 50) ", 7.078834580999967
62,"clust_any_ref(8800, w2v_weighted, 50) ", 8.49778323999999
63,"clust_any_ref(8800, w2v_sif, 50) ", 8.50130816699999
64,"score_sas(8800, top_tfidf, 50) ", 0.001246476000005714
65,"score_jaccard(8800, top_tfidf, 50) ", 8.712559696000028
66,"score_sas(8800, top_bow, 50) ", 0.0012897199999883924
67,"score_jaccard(8800, top_bow, 50) ", 8.69664981599999
68,"score_sas(8800, w2v_weighted, 50) ", 0.0012398719999850982
69,"score_jaccard(8800, w2v_weighted, 50) ", 8.695986925
70,"score_sas(8800, w2v_sif, 50) ", 0.0012801510000031158
71,"score_jaccard(8800, w2v_sif, 50) ", 8.660861725000018
72,"clust_any_ref(8800, top_tfidf, 50) ", 7.0714993880000065
73,"clust_any_ref(8800, top_bow, 50) ", 7.028252011999996
74,"clust_any_ref(8800, w2v_weighted, 50) ", 8.572937546999981
75,"clust_any_ref(8800, w2v_sif, 50) ", 8.516338484000016
76,"score_sas(8800, top_tfidf, 50) ", 0.0013080300000183342
77,"score_jaccard(8800, top_tfidf, 50) ", 8.705887564999955
78,"score_sas(8800, top_bow, 50) ", 0.0012663229999816394
79,"score_jaccard(8800, top_bow, 50) ", 8.769606093999982
80,"score_sas(8800, w2v_weighted, 50) ", 0.0012667419999843332
81,"score_jaccard(8800, w2v_weighted, 50) ", 8.583480039000051
82,"score_sas(8800, w2v_sif, 50) ", 0.0012892249999936212
83,"score_jaccard(8800, w2v_sif, 50) ", 8.756231044000003
84,"clust_any_ref(8800, top_tfidf, 50) ", 7.023226083999987
85,"clust_any_ref(8800, top_bow, 50) ", 7.082133211000041
86,"clust_any_ref(8800, w2v_weighted, 50) ", 8.45389833500002
87,"clust_any_ref(8800, w2v_sif, 50) ", 8.489449997999941
88,"score_sas(8800, top_tfidf, 50) ", 0.001359535999995387
89,"score_jaccard(8800, top_tfidf, 50) ", 8.702001995000046
90,"score_sas(8800, top_bow, 50) ", 0.001356601999987106
91,"score_jaccard(8800, top_bow, 50) ", 8.678852150000012
92,"score_sas(8800, w2v_weighted, 50) ", 0.001296242999956121
93,"score_jaccard(8800, w2v_weighted, 50) ", 8.623703051000007
94,"score_sas(8800, w2v_sif, 50) ", 0.0012798829999383088
95,"score_jaccard(8800, w2v_sif, 50) ", 8.542652187000044
96,"clust_any_ref(8800, top_tfidf, 50) ", 7.033951620000039
97,"clust_any_ref(8800, top_bow, 50) ", 7.082864617999917
98,"clust_any_ref(8800, w2v_weighted, 50) ", 8.475121171999945
99,"clust_any_ref(8800, w2v_sif, 50) ", 8.52549658700002
100,"score_sas(8800, top_tfidf, 50) ", 0.0012433650000502894
101,"score_jaccard(8800, top_tfidf, 50) ", 8.61291101200004
102,"score_sas(8800, top_bow, 50) ", 0.0013004630000068573
103,"score_jaccard(8800, top_bow, 50) ", 8.723364349999997
104,"score_sas(8800, w2v_weighted, 50) ", 0.0012701480000032461
105,"score_jaccard(8800, w2v_weighted, 50) ", 8.808623330000046
106,"score_sas(8800, w2v_sif, 50) ", 0.0013030489999437123
107,"score_jaccard(8800, w2v_sif, 50) ", 8.707609739000077
108,"clust_any_ref(8800, top_tfidf, 50) ", 7.079957147999949
109,"clust_any_ref(8800, top_bow, 50) ", 7.0340059870000005
110,"clust_any_ref(8800, w2v_weighted, 50) ", 8.544281194000064
111,"clust_any_ref(8800, w2v_sif, 50) ", 8.513879969999948
112,"score_sas(8800, top_tfidf, 50) ", 0.001265852999949857
113,"score_jaccard(8800, top_tfidf, 50) ", 8.704905358000019
