,func_name,time_elapsed(s)
0,"clust_any_ref(1000, top_tfidf, 30) ", 1.8255030799999998
1,"clust_any_ref(1000, top_bow, 30) ", 0.6161987839999998
2,"clust_any_ref(1000, w2v_weighted, 30) ", 1.2141396619999991
3,"clust_any_ref(1000, w2v_sif, 30) ", 1.219841895
4,"score_sas(1000, top_tfidf, 30) ", 0.009937322000002524
5,"score_jaccard(1000, top_tfidf, 30) ", 0.3399450600000016
6,"score_sas(1000, top_bow, 30) ", 0.00011357500000030996
7,"score_jaccard(1000, top_bow, 30) ", 0.34532181699999853
8,"score_sas(1000, w2v_weighted, 30) ", 0.00011489700000311132
9,"score_jaccard(1000, w2v_weighted, 30) ", 0.3391872790000008
10,"score_sas(1000, w2v_sif, 30) ", 0.0001328230000012809
11,"score_jaccard(1000, w2v_sif, 30) ", 0.3429060200000009
12,"clust_any_ref(1000, top_tfidf, 30) ", 1.1338576259999975
13,"clust_any_ref(1000, top_bow, 30) ", 1.3311963009999985
14,"clust_any_ref(1000, w2v_weighted, 30) ", 1.7137725560000021
15,"clust_any_ref(1000, w2v_sif, 30) ", 0.6680116120000008
16,"score_sas(1000, top_tfidf, 30) ", 0.00346859099999719
17,"score_jaccard(1000, top_tfidf, 30) ", 1.6046253769999979
18,"score_sas(1000, top_bow, 30) ", 0.00011451299999976072
19,"score_jaccard(1000, top_bow, 30) ", 0.33647554799999924
20,"score_sas(1000, w2v_weighted, 30) ", 0.0001195980000012753
21,"score_jaccard(1000, w2v_weighted, 30) ", 0.34060261899999844
22,"score_sas(1000, w2v_sif, 30) ", 0.0001176009999994676
23,"score_jaccard(1000, w2v_sif, 30) ", 0.34005859599999866
24,"clust_any_ref(1000, top_tfidf, 30) ", 0.6316413289999971
25,"clust_any_ref(1000, top_bow, 30) ", 1.6889616180000004
26,"clust_any_ref(1000, w2v_weighted, 30) ", 1.9642283829999982
27,"clust_any_ref(1000, w2v_sif, 30) ", 0.6687021510000051
28,"score_sas(1000, top_tfidf, 30) ", 0.0035923539999984655
29,"score_jaccard(1000, top_tfidf, 30) ", 1.656198296999996
30,"score_sas(1000, top_bow, 30) ", 0.0001148540000031062
31,"score_jaccard(1000, top_bow, 30) ", 0.3325971529999947
32,"score_sas(1000, w2v_weighted, 30) ", 0.00011361900000395053
