,func_name,time_elapsed(s)
0,"clust_any_ref(8800, top_tfidf, 30) ", 7.387048758000001
1,"clust_any_ref(8800, top_bow, 30) ", 7.060422483999998
2,"clust_any_ref(8800, w2v_weighted, 30) ", 8.623281900999999
3,"clust_any_ref(8800, w2v_sif, 30) ", 8.628368972
4,"score_sas(8800, top_tfidf, 30) ", 0.0014068309999970552
5,"score_jaccard(8800, top_tfidf, 30) ", 16.313150616
6,"score_sas(8800, top_bow, 30) ", 0.0013517080000013948
7,"score_jaccard(8800, top_bow, 30) ", 16.034769468
8,"score_sas(8800, w2v_weighted, 30) ", 0.0013472960000058265
9,"score_jaccard(8800, w2v_weighted, 30) ", 16.178520785000003
10,"score_sas(8800, w2v_sif, 30) ", 0.0013532459999936464
11,"score_jaccard(8800, w2v_sif, 30) ", 15.975064898999989
12,"clust_any_ref(8800, top_tfidf, 30) ", 7.117010528000009
13,"clust_any_ref(8800, top_bow, 30) ", 7.0638299529999955
14,"clust_any_ref(8800, w2v_weighted, 30) ", 8.63611974700001
15,"clust_any_ref(8800, w2v_sif, 30) ", 8.620852684000027
16,"score_sas(8800, top_tfidf, 30) ", 0.0013393669999857138
17,"score_jaccard(8800, top_tfidf, 30) ", 17.747102159000008
18,"score_sas(8800, top_bow, 30) ", 0.0013363429999913023
19,"score_jaccard(8800, top_bow, 30) ", 16.569169654999996
20,"score_sas(8800, w2v_weighted, 30) ", 0.001334391999989748
21,"score_jaccard(8800, w2v_weighted, 30) ", 17.362316746999994
22,"score_sas(8800, w2v_sif, 30) ", 0.0013841049999996358
23,"score_jaccard(8800, w2v_sif, 30) ", 16.806168989000014
24,"clust_any_ref(8800, top_tfidf, 30) ", 7.03742814200001
25,"clust_any_ref(8800, top_bow, 30) ", 7.11070772399998
26,"clust_any_ref(8800, w2v_weighted, 30) ", 8.575019782999988
27,"clust_any_ref(8800, w2v_sif, 30) ", 8.612181123
28,"score_sas(8800, top_tfidf, 30) ", 0.0013377260000027036
29,"score_jaccard(8800, top_tfidf, 30) ", 17.159696450000013
30,"score_sas(8800, top_bow, 30) ", 0.001338087999954496
31,"score_jaccard(8800, top_bow, 30) ", 16.964417646000015
32,"score_sas(8800, w2v_weighted, 30) ", 0.0013612420000299608
33,"score_jaccard(8800, w2v_weighted, 30) ", 17.194008679000035
34,"score_sas(8800, w2v_sif, 30) ", 0.0013758720000396352
35,"score_jaccard(8800, w2v_sif, 30) ", 17.22017865800001
36,"clust_any_ref(8800, top_tfidf, 30) ", 7.056438161000017
37,"clust_any_ref(8800, top_bow, 30) ", 7.1083553670000015
38,"clust_any_ref(8800, w2v_weighted, 30) ", 8.567146421000018
39,"clust_any_ref(8800, w2v_sif, 30) ", 8.615394494000043
40,"score_sas(8800, top_tfidf, 30) ", 0.0014784910000003038
41,"score_jaccard(8800, top_tfidf, 30) ", 17.11773388900002
