,scoreType,score
0,sas(bert),0.008872180451127821
1,sas(bert),0.004661654135338348
2,sas(bert),0.010977443609022556
3,sas(bert),0.004661654135338348
4,sas(bert),0.006766917293233083
5,sas(bert),0.0004511278195488723
6,sas(bert),0.006766917293233083
7,sas(bert),0.004661654135338348
8,sas(bert),0.006766917293233083
9,sas(bert),-0.0016541353383458645
10,sas(bert),0.01518796992481203
11,sas(bert),0.002556390977443609
12,sas(bert),0.008872180451127821
13,sas(bert),0.002556390977443609
14,sas(bert),0.0004511278195488723
15,sas(bert),0.008872180451127821
16,sas(bert),0.010977443609022556
17,sas(bert),0.002556390977443609
18,sas(bert),0.013082706766917295
19,sas(bert),0.006766917293233083
20,sas(bert),0.004661654135338348
21,sas(bert),0.01518796992481203
22,sas(bert),0.002556390977443609
23,sas(bert),0.004661654135338348
24,sas(bert),0.006766917293233083
25,sas(bert),0.004661654135338348
26,sas(bert),0.010977443609022556
27,sas(bert),0.004661654135338348
28,sas(bert),0.010977443609022556
29,sas(bert),0.004661654135338348
30,sas(bert),0.004661654135338348
31,sas(bert),0.006766917293233083
32,sas(bert),0.006766917293233083
33,sas(bert),0.008872180451127821
34,sas(bert),0.006766917293233083
35,sas(bert),0.008872180451127821
36,sas(bert),0.006766917293233083
37,sas(bert),0.013082706766917295
38,sas(bert),0.01729323308270677
39,sas(bert),0.004661654135338348
40,sas(bert),0.0004511278195488723
41,sas(bert),0.006766917293233083
42,sas(bert),0.004661654135338348
43,sas(bert),0.0004511278195488723
44,sas(bert),0.002556390977443609
45,sas(bert),0.010977443609022556
46,sas(bert),0.006766917293233083
47,sas(bert),0.002556390977443609
48,sas(bert),-0.0037593984962406013
49,sas(bert),0.008872180451127821
50,sas(bert),0.0004511278195488723
51,sas(bert),0.01518796992481203
52,sas(bert),0.006766917293233083
53,sas(bert),-0.0016541353383458645
54,sas(bert),0.0004511278195488723
55,sas(bert),0.002556390977443609
56,sas(bert),0.002556390977443609
57,sas(bert),0.006766917293233083
58,sas(bert),0.008872180451127821
59,sas(bert),0.004661654135338348
60,sas(bert),-0.0016541353383458645
61,sas(bert),0.004661654135338348
62,sas(bert),0.006766917293233083
63,sas(bert),-0.0016541353383458645
64,sas(bert),0.010977443609022556
65,sas(bert),-0.0016541353383458645
66,sas(bert),0.008872180451127821
67,sas(bert),0.004661654135338348
68,sas(bert),0.008872180451127821
69,sas(bert),0.004661654135338348
70,sas(bert),0.002556390977443609
71,sas(bert),0.01518796992481203
72,sas(bert),0.006766917293233083
73,sas(bert),0.002556390977443609
74,sas(bert),0.008872180451127821
75,sas(bert),0.010977443609022556
76,sas(bert),-0.0016541353383458645
77,sas(bert),0.002556390977443609
78,sas(bert),0.002556390977443609
79,sas(bert),0.006766917293233083
80,sas(bert),0.004661654135338348
81,sas(bert),0.002556390977443609
82,sas(bert),0.008872180451127821
83,sas(bert),0.008872180451127821
84,sas(bert),0.002556390977443609
85,sas(bert),0.006766917293233083
86,sas(bert),0.006766917293233083
87,sas(bert),0.004661654135338348
88,sas(bert),0.008872180451127821
89,sas(bert),-0.0016541353383458645
90,sas(bert),0.010977443609022556
91,sas(bert),0.008872180451127821
92,sas(bert),0.008872180451127821
93,sas(bert),0.006766917293233083
94,sas(bert),0.002556390977443609
95,sas(bert),0.006766917293233083
96,sas(bert),0.002556390977443609
97,sas(bert),0.006766917293233083
98,sas(bert),0.006766917293233083
99,sas(bert),0.002556390977443609
100,sas(top_tfidf),0.006766917293233083
101,sas(top_tfidf),0.0004511278195488723
102,sas(top_tfidf),0.006766917293233083
103,sas(top_tfidf),-0.0037593984962406013
104,sas(top_tfidf),0.010977443609022556
105,sas(top_tfidf),0.008872180451127821
106,sas(top_tfidf),0.0004511278195488723
107,sas(top_tfidf),0.010977443609022556
108,sas(top_tfidf),0.008872180451127821
