,scoreType,score
0,sas(bert),0.002236842105263157
1,sas(bert),-0.0019736842105263167
2,sas(bert),0.002236842105263157
3,sas(bert),0.004342105263157894
4,sas(bert),0.00013157894736842007
5,sas(bert),0.004342105263157894
6,sas(bert),0.008552631578947367
7,sas(bert),0.006447368421052632
8,sas(bert),0.01486842105263158
9,sas(bert),-0.0019736842105263167
10,sas(bert),0.008552631578947367
11,sas(bert),0.010657894736842106
12,sas(bert),0.010657894736842106
13,sas(bert),0.010657894736842106
14,sas(bert),0.004342105263157894
15,sas(bert),0.006447368421052632
16,sas(bert),0.006447368421052632
17,sas(bert),0.006447368421052632
18,sas(bert),0.004342105263157894
19,sas(bert),0.01276315789473684
20,sas(bert),-0.0019736842105263167
21,sas(bert),0.010657894736842106
22,sas(bert),0.010657894736842106
23,sas(bert),0.010657894736842106
24,sas(bert),0.002236842105263157
25,sas(bert),0.016973684210526314
26,sas(bert),0.01276315789473684
27,sas(bert),0.002236842105263157
28,sas(bert),0.01276315789473684
29,sas(bert),-0.0019736842105263167
30,sas(bert),0.004342105263157894
31,sas(bert),0.01276315789473684
32,sas(bert),0.00013157894736842007
33,sas(bert),0.00013157894736842007
34,sas(bert),-0.0040789473684210535
35,sas(bert),0.008552631578947367
36,sas(bert),0.004342105263157894
37,sas(bert),0.004342105263157894
38,sas(bert),-0.0040789473684210535
39,sas(bert),0.006447368421052632
40,sas(bert),-0.0019736842105263167
41,sas(bert),0.00013157894736842007
42,sas(bert),0.006447368421052632
43,sas(bert),0.004342105263157894
44,sas(bert),0.006447368421052632
45,sas(bert),0.00013157894736842007
46,sas(bert),-0.0019736842105263167
47,sas(bert),0.004342105263157894
48,sas(bert),-0.0040789473684210535
49,sas(bert),0.006447368421052632
50,sas(bert),0.008552631578947367
51,sas(bert),0.002236842105263157
52,sas(bert),0.008552631578947367
53,sas(bert),0.004342105263157894
54,sas(bert),0.00013157894736842007
55,sas(bert),0.002236842105263157
56,sas(bert),-0.0019736842105263167
57,sas(bert),0.01486842105263158
58,sas(bert),0.006447368421052632
59,sas(bert),0.002236842105263157
60,sas(bert),0.00013157894736842007
61,sas(bert),0.010657894736842106
62,sas(bert),0.002236842105263157
63,sas(bert),0.006447368421052632
64,sas(bert),0.008552631578947367
65,sas(bert),0.006447368421052632
66,sas(bert),0.010657894736842106
67,sas(bert),-0.00618421052631579
68,sas(bert),0.004342105263157894
69,sas(bert),0.004342105263157894
70,sas(bert),0.019078947368421053
71,sas(bert),0.006447368421052632
72,sas(bert),0.004342105263157894
73,sas(bert),0.008552631578947367
74,sas(bert),0.01276315789473684
75,sas(bert),0.01276315789473684
76,sas(bert),0.006447368421052632
77,sas(bert),0.00013157894736842007
78,sas(bert),0.008552631578947367
79,sas(bert),0.006447368421052632
80,sas(bert),0.002236842105263157
81,sas(bert),0.00013157894736842007
82,sas(bert),0.008552631578947367
83,sas(bert),0.006447368421052632
84,sas(bert),-0.0040789473684210535
85,sas(bert),0.006447368421052632
86,sas(bert),0.008552631578947367
87,sas(bert),0.01276315789473684
88,sas(bert),0.00013157894736842007
89,sas(bert),0.004342105263157894
90,sas(bert),-0.0019736842105263167
91,sas(bert),0.00013157894736842007
92,sas(bert),0.008552631578947367
93,sas(bert),0.008552631578947367
94,sas(bert),0.002236842105263157
95,sas(bert),-0.0019736842105263167
96,sas(bert),0.019078947368421053
97,sas(bert),0.006447368421052632
98,sas(bert),0.016973684210526314
