,func_name,time_elapsed(s)
0,"clust_any_ref(8800, top_tfidf, 80) ", 2.16495133
1,"clust_any_ref(8800, top_bow, 80) ", 2.208565632
2,"clust_any_ref(8800, w2v_weighted, 80) ", 3.247719009999999
3,"clust_any_ref(8800, w2v_sif, 80) ", 2.9406527109999985
4,"score_sas(8800, top_tfidf, 80) ", 0.003333935000000565
5,"score_jaccard(8800, top_tfidf, 80) ", 8.726422048999998
6,"score_sas(8800, top_bow, 80) ", 0.0026844720000021027
7,"score_jaccard(8800, top_bow, 80) ", 8.648625726999999
8,"score_sas(8800, w2v_weighted, 80) ", 0.002669216999997559
9,"score_jaccard(8800, w2v_weighted, 80) ", 8.479839222000003
10,"score_sas(8800, w2v_sif, 80) ", 0.002975706999997385
11,"score_jaccard(8800, w2v_sif, 80) ", 8.598103404999996
12,"clust_any_ref(8800, top_tfidf, 80) ", 1.8155467129999963
13,"clust_any_ref(8800, top_bow, 80) ", 1.7368708270000042
14,"clust_any_ref(8800, w2v_weighted, 80) ", 2.8256389350000006
15,"clust_any_ref(8800, w2v_sif, 80) ", 2.9300159770000036
16,"score_sas(8800, top_tfidf, 80) ", 0.0034900839999991717
17,"score_jaccard(8800, top_tfidf, 80) ", 9.011791273
18,"score_sas(8800, top_bow, 80) ", 0.002840683999991711
19,"score_jaccard(8800, top_bow, 80) ", 8.674238232999997
20,"score_sas(8800, w2v_weighted, 80) ", 0.0026313249999958543
21,"score_jaccard(8800, w2v_weighted, 80) ", 8.872225676
22,"score_sas(8800, w2v_sif, 80) ", 0.0032139260000008107
23,"score_jaccard(8800, w2v_sif, 80) ", 8.923455535000002
24,"clust_any_ref(8800, top_tfidf, 80) ", 1.935627655999994
25,"clust_any_ref(8800, top_bow, 80) ", 1.7595665309999902
26,"clust_any_ref(8800, w2v_weighted, 80) ", 2.7538498859999976
27,"clust_any_ref(8800, w2v_sif, 80) ", 2.8504933029999933
28,"score_sas(8800, top_tfidf, 80) ", 0.0029239840000059303
29,"score_jaccard(8800, top_tfidf, 80) ", 8.798511381000012
30,"score_sas(8800, top_bow, 80) ", 0.0030113020000044344
31,"score_jaccard(8800, top_bow, 80) ", 8.969959923999994
32,"score_sas(8800, w2v_weighted, 80) ", 0.003453403000008848
33,"score_jaccard(8800, w2v_weighted, 80) ", 8.839853438999995
34,"score_sas(8800, w2v_sif, 80) ", 0.002878024000011692
35,"score_jaccard(8800, w2v_sif, 80) ", 8.956410072000011
36,"clust_any_ref(8800, top_tfidf, 80) ", 1.779821623999993
37,"clust_any_ref(8800, top_bow, 80) ", 1.791721258000024
38,"clust_any_ref(8800, w2v_weighted, 80) ", 2.6939277210000228
39,"clust_any_ref(8800, w2v_sif, 80) ", 2.7592510750000088
40,"score_sas(8800, top_tfidf, 80) ", 0.002633607000007032
41,"score_jaccard(8800, top_tfidf, 80) ", 9.098918387999987
42,"score_sas(8800, top_bow, 80) ", 0.0035846090000006825
43,"score_jaccard(8800, top_bow, 80) ", 9.026930955000012
44,"score_sas(8800, w2v_weighted, 80) ", 0.002745150000009744
45,"score_jaccard(8800, w2v_weighted, 80) ", 9.039806987999981
46,"score_sas(8800, w2v_sif, 80) ", 0.002995720999990681
47,"score_jaccard(8800, w2v_sif, 80) ", 8.727799927999996
48,"clust_any_ref(8800, top_tfidf, 80) ", 1.7019860230000177
49,"clust_any_ref(8800, top_bow, 80) ", 1.7212805700000047
50,"clust_any_ref(8800, w2v_weighted, 80) ", 2.7447880699999985
51,"clust_any_ref(8800, w2v_sif, 80) ", 2.7807818289999773
52,"score_sas(8800, top_tfidf, 80) ", 0.002913457999994762
53,"score_jaccard(8800, top_tfidf, 80) ", 8.938597637000015
54,"score_sas(8800, top_bow, 80) ", 0.0025873869999770704
55,"score_jaccard(8800, top_bow, 80) ", 8.954471682000019
56,"score_sas(8800, w2v_weighted, 80) ", 0.0034277409999958763
57,"score_jaccard(8800, w2v_weighted, 80) ", 9.000830771000011
58,"score_sas(8800, w2v_sif, 80) ", 0.0030708889999857547
59,"score_jaccard(8800, w2v_sif, 80) ", 9.064372360999982
60,"clust_any_ref(8800, top_tfidf, 80) ", 1.7558181260000083
61,"clust_any_ref(8800, top_bow, 80) ", 1.7554499799999803
62,"clust_any_ref(8800, w2v_weighted, 80) ", 3.019287227999996
63,"clust_any_ref(8800, w2v_sif, 80) ", 2.86698207500001
64,"score_sas(8800, top_tfidf, 80) ", 0.0031738249999762047
65,"score_jaccard(8800, top_tfidf, 80) ", 8.624073138000028
66,"score_sas(8800, top_bow, 80) ", 0.003029941999955099
67,"score_jaccard(8800, top_bow, 80) ", 9.087885043000028
68,"score_sas(8800, w2v_weighted, 80) ", 0.0028095280000002276
69,"score_jaccard(8800, w2v_weighted, 80) ", 8.830897616000016
70,"score_sas(8800, w2v_sif, 80) ", 0.003347496999992927
71,"score_jaccard(8800, w2v_sif, 80) ", 8.880069074000005
72,"clust_any_ref(8800, top_tfidf, 80) ", 1.8115419920000022
73,"clust_any_ref(8800, top_bow, 80) ", 1.8257768830000032
74,"clust_any_ref(8800, w2v_weighted, 80) ", 2.926265596999997
75,"clust_any_ref(8800, w2v_sif, 80) ", 3.021222894999994
76,"score_sas(8800, top_tfidf, 80) ", 0.0029152599999520135
77,"score_jaccard(8800, top_tfidf, 80) ", 8.906207370999994
78,"score_sas(8800, top_bow, 80) ", 0.0034813520000511744
79,"score_jaccard(8800, top_bow, 80) ", 8.72061622000001
80,"score_sas(8800, w2v_weighted, 80) ", 0.003159967999977198
81,"score_jaccard(8800, w2v_weighted, 80) ", 8.947132825999972
82,"score_sas(8800, w2v_sif, 80) ", 0.0027781439999898794
