,scoreType,score
0,sas(bert),0.10952380952380952
1,sas(bert),0.10952380952380952
2,sas(bert),0.2523809523809524
3,sas(bert),0.10952380952380952
4,sas(bert),0.10952380952380952
5,sas(bert),-0.03333333333333333
6,sas(bert),-0.03333333333333333
7,sas(bert),0.10952380952380952
8,sas(bert),-0.03333333333333333
9,sas(bert),-0.03333333333333333
10,sas(bert),-0.03333333333333333
11,sas(bert),0.10952380952380952
12,sas(bert),-0.03333333333333333
13,sas(bert),0.10952380952380952
14,sas(bert),-0.03333333333333333
15,sas(bert),0.10952380952380952
16,sas(bert),0.2523809523809524
17,sas(bert),-0.03333333333333333
18,sas(bert),0.10952380952380952
19,sas(bert),0.10952380952380952
20,sas(bert),0.10952380952380952
21,sas(bert),0.10952380952380952
22,sas(bert),-0.03333333333333333
23,sas(bert),0.10952380952380952
24,sas(bert),0.10952380952380952
25,sas(bert),-0.03333333333333333
26,sas(bert),0.10952380952380952
27,sas(bert),0.10952380952380952
28,sas(bert),-0.03333333333333333
29,sas(bert),-0.03333333333333333
30,sas(bert),-0.03333333333333333
31,sas(bert),0.10952380952380952
32,sas(bert),-0.03333333333333333
33,sas(bert),-0.03333333333333333
34,sas(bert),-0.03333333333333333
35,sas(bert),0.2523809523809524
36,sas(bert),0.10952380952380952
37,sas(bert),-0.03333333333333333
38,sas(bert),0.2523809523809524
39,sas(bert),0.10952380952380952
40,sas(bert),0.10952380952380952
41,sas(bert),0.10952380952380952
42,sas(bert),0.10952380952380952
43,sas(bert),-0.03333333333333333
44,sas(bert),0.3952380952380952
45,sas(bert),0.10952380952380952
46,sas(bert),-0.03333333333333333
47,sas(bert),-0.03333333333333333
48,sas(bert),0.10952380952380952
49,sas(bert),0.10952380952380952
50,sas(bert),-0.03333333333333333
51,sas(bert),-0.03333333333333333
52,sas(bert),0.10952380952380952
53,sas(bert),-0.03333333333333333
54,sas(bert),0.2523809523809524
55,sas(bert),0.10952380952380952
56,sas(bert),0.10952380952380952
57,sas(bert),0.10952380952380952
58,sas(bert),0.10952380952380952
59,sas(bert),-0.03333333333333333
60,sas(bert),-0.03333333333333333
61,sas(bert),0.2523809523809524
62,sas(bert),-0.03333333333333333
63,sas(bert),-0.03333333333333333
64,sas(bert),0.10952380952380952
65,sas(bert),-0.03333333333333333
66,sas(bert),-0.03333333333333333
67,sas(bert),-0.03333333333333333
68,sas(bert),0.10952380952380952
69,sas(bert),-0.03333333333333333
70,sas(bert),-0.03333333333333333
71,sas(bert),-0.03333333333333333
72,sas(bert),0.2523809523809524
73,sas(bert),0.10952380952380952
74,sas(bert),-0.03333333333333333
75,sas(bert),0.2523809523809524
76,sas(bert),-0.03333333333333333
77,sas(bert),0.10952380952380952
78,sas(bert),0.10952380952380952
79,sas(bert),0.10952380952380952
80,sas(bert),-0.03333333333333333
81,sas(bert),0.10952380952380952
82,sas(bert),-0.03333333333333333
83,sas(bert),-0.03333333333333333
84,sas(bert),-0.03333333333333333
85,sas(bert),0.10952380952380952
86,sas(bert),-0.03333333333333333
87,sas(bert),-0.03333333333333333
88,sas(bert),0.2523809523809524
89,sas(bert),0.3952380952380952
90,sas(bert),0.2523809523809524
91,sas(bert),0.10952380952380952
92,sas(bert),-0.03333333333333333
93,sas(bert),0.2523809523809524
