,func_name,time_elapsed(s)
0,"clust_any_ref(8800, top_tfidf, 90) ", 2.227077682
1,"clust_any_ref(8800, top_bow, 90) ", 2.252701973
2,"clust_any_ref(8800, w2v_weighted, 90) ", 3.461370454
3,"clust_any_ref(8800, w2v_sif, 90) ", 3.131535748000001
4,"score_sas(8800, top_tfidf, 90) ", 0.0027857860000004564
5,"score_jaccard(8800, top_tfidf, 90) ", 7.5214030260000015
6,"score_sas(8800, top_bow, 90) ", 0.002633080999999038
7,"score_jaccard(8800, top_bow, 90) ", 7.645147856000001
8,"score_sas(8800, w2v_weighted, 90) ", 0.00299655499999929
9,"score_jaccard(8800, w2v_weighted, 90) ", 7.840068737999999
10,"score_sas(8800, w2v_sif, 90) ", 0.0026458070000003886
11,"score_jaccard(8800, w2v_sif, 90) ", 7.791084931999997
12,"clust_any_ref(8800, top_tfidf, 90) ", 1.8475023579999998
13,"clust_any_ref(8800, top_bow, 90) ", 1.9271648
14,"clust_any_ref(8800, w2v_weighted, 90) ", 2.9769022169999957
15,"clust_any_ref(8800, w2v_sif, 90) ", 2.9919263660000013
16,"score_sas(8800, top_tfidf, 90) ", 0.002520545999999513
17,"score_jaccard(8800, top_tfidf, 90) ", 8.113472199
18,"score_sas(8800, top_bow, 90) ", 0.0034821919999927786
19,"score_jaccard(8800, top_bow, 90) ", 7.827800250999999
20,"score_sas(8800, w2v_weighted, 90) ", 0.003797937000001639
21,"score_jaccard(8800, w2v_weighted, 90) ", 7.7653798350000045
22,"score_sas(8800, w2v_sif, 90) ", 0.002922435999991535
23,"score_jaccard(8800, w2v_sif, 90) ", 8.029690647999999
24,"clust_any_ref(8800, top_tfidf, 90) ", 1.9840175970000047
25,"clust_any_ref(8800, top_bow, 90) ", 1.8117074889999998
26,"clust_any_ref(8800, w2v_weighted, 90) ", 2.9401001519999994
27,"clust_any_ref(8800, w2v_sif, 90) ", 3.335031858999997
28,"score_sas(8800, top_tfidf, 90) ", 0.0033954929999993055
29,"score_jaccard(8800, top_tfidf, 90) ", 7.810844821999993
30,"score_sas(8800, top_bow, 90) ", 0.0028016090000022587
31,"score_jaccard(8800, top_bow, 90) ", 7.8681206569999915
32,"score_sas(8800, w2v_weighted, 90) ", 0.002876376999992658
33,"score_jaccard(8800, w2v_weighted, 90) ", 7.924615580999983
34,"score_sas(8800, w2v_sif, 90) ", 0.0027504949999865858
35,"score_jaccard(8800, w2v_sif, 90) ", 7.833843099999996
36,"clust_any_ref(8800, top_tfidf, 90) ", 1.8432526320000022
37,"clust_any_ref(8800, top_bow, 90) ", 1.8574987780000072
38,"clust_any_ref(8800, w2v_weighted, 90) ", 3.091648485999997
39,"clust_any_ref(8800, w2v_sif, 90) ", 2.8759418460000177
40,"score_sas(8800, top_tfidf, 90) ", 0.0026260449999995217
41,"score_jaccard(8800, top_tfidf, 90) ", 8.016806074000016
42,"score_sas(8800, top_bow, 90) ", 0.002708751999989545
43,"score_jaccard(8800, top_bow, 90) ", 7.968247686000012
44,"score_sas(8800, w2v_weighted, 90) ", 0.002588449000000992
45,"score_jaccard(8800, w2v_weighted, 90) ", 7.968676442000003
46,"score_sas(8800, w2v_sif, 90) ", 0.003078380999994579
47,"score_jaccard(8800, w2v_sif, 90) ", 7.972572977999988
48,"clust_any_ref(8800, top_tfidf, 90) ", 2.068500926000013
49,"clust_any_ref(8800, top_bow, 90) ", 1.8382731199999967
50,"clust_any_ref(8800, w2v_weighted, 90) ", 2.8900700279999967
51,"clust_any_ref(8800, w2v_sif, 90) ", 3.118640929999998
52,"score_sas(8800, top_tfidf, 90) ", 0.0032459130000006553
53,"score_jaccard(8800, top_tfidf, 90) ", 7.652079200999992
54,"score_sas(8800, top_bow, 90) ", 0.0025807979999967756
55,"score_jaccard(8800, top_bow, 90) ", 7.76152219399998
56,"score_sas(8800, w2v_weighted, 90) ", 0.0028080660000000535
57,"score_jaccard(8800, w2v_weighted, 90) ", 7.850599516999978
58,"score_sas(8800, w2v_sif, 90) ", 0.0030563290000031884
59,"score_jaccard(8800, w2v_sif, 90) ", 7.972103169999997
60,"clust_any_ref(8800, top_tfidf, 90) ", 1.8713604900000007
61,"clust_any_ref(8800, top_bow, 90) ", 2.0246334520000175
62,"clust_any_ref(8800, w2v_weighted, 90) ", 2.9133632760000125
63,"clust_any_ref(8800, w2v_sif, 90) ", 2.908402873
64,"score_sas(8800, top_tfidf, 90) ", 0.002784439999999222
65,"score_jaccard(8800, top_tfidf, 90) ", 7.682886698999994
66,"score_sas(8800, top_bow, 90) ", 0.0028179549999833853
67,"score_jaccard(8800, top_bow, 90) ", 7.593233806000029
68,"score_sas(8800, w2v_weighted, 90) ", 0.0032242259999861744
69,"score_jaccard(8800, w2v_weighted, 90) ", 7.944319115000042
70,"score_sas(8800, w2v_sif, 90) ", 0.0030364020000206438
71,"score_jaccard(8800, w2v_sif, 90) ", 7.865816402000007
72,"clust_any_ref(8800, top_tfidf, 90) ", 1.8324545910000438
73,"clust_any_ref(8800, top_bow, 90) ", 1.8979850509999778
74,"clust_any_ref(8800, w2v_weighted, 90) ", 3.094278564000035
75,"clust_any_ref(8800, w2v_sif, 90) ", 3.162080672000002
76,"score_sas(8800, top_tfidf, 90) ", 0.003853738999964662
77,"score_jaccard(8800, top_tfidf, 90) ", 7.816213115999972
78,"score_sas(8800, top_bow, 90) ", 0.0032680929999742148
79,"score_jaccard(8800, top_bow, 90) ", 7.8770514729999945
80,"score_sas(8800, w2v_weighted, 90) ", 0.0025514380000117853
81,"score_jaccard(8800, w2v_weighted, 90) ", 7.862395169000024
82,"score_sas(8800, w2v_sif, 90) ", 0.0034856809999723737
83,"score_jaccard(8800, w2v_sif, 90) ", 7.804974175000041
