,sas(bert),sas(top_tfidf),sas(top_bow),sas(w2v_weighted),sas(w2v_sif),jaccard(bert),jaccard(top_tfidf),jaccard(top_bow),jaccard(w2v_weighted),jaccard(w2v_sif)
49,0.10952380952380952,-0.03333333333333333,0.10952380952380952,0.3952380952380952,0.2523809523809524,0.06927515044279772,0.06964968124350294,0.07026252378808112,0.06982052469052068,0.07042864119482677
50,-0.03333333333333333,0.10952380952380952,0.2523809523809524,0.10952380952380952,0.9666666666666667,0.06953756995433667,0.06994294054193953,0.06993283510451788,0.07058803253479749,0.07081089292817848
51,-0.03333333333333333,-0.03333333333333333,-0.03333333333333333,0.3952380952380952,0.3952380952380952,0.06938747565550216,0.06974403846604238,0.06968430792633346,0.07037215688657233,0.06950541099565202
52,0.10952380952380952,-0.03333333333333333,0.2523809523809524,0.10952380952380952,0.5380952380952381,0.06985558792414964,0.07001931412499483,0.0695584071567422,0.07016565594561373,0.07073431675380346
53,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,0.2523809523809524,0.5380952380952381,0.06969932633644252,0.06965079017557853,0.0701811944083507,0.06995191971682829,0.07034966410412119
54,0.2523809523809524,-0.03333333333333333,0.10952380952380952,0.3952380952380952,0.9666666666666667,0.06980535171858104,0.06965654056724459,0.06974765624889312,0.07011422429086205,0.07039677127939867
55,0.10952380952380952,-0.03333333333333333,0.2523809523809524,-0.03333333333333333,0.9666666666666667,0.06986090441748508,0.06984119390842491,0.07010259491228903,0.06959139159702168,0.07049180063340597
56,0.10952380952380952,0.10952380952380952,0.2523809523809524,0.2523809523809524,0.8238095238095238,0.07038254506396943,0.0696767981432027,0.0700917878803732,0.0700562959444696,0.07076534187505802
57,0.10952380952380952,-0.03333333333333333,0.2523809523809524,0.2523809523809524,0.8238095238095238,0.0696150683267214,0.07056285641472977,0.06957724979385553,0.07002539197515698,0.070255242171605
58,0.10952380952380952,-0.03333333333333333,0.2523809523809524,0.10952380952380952,0.5380952380952381,0.06955033579523406,0.06975424734272329,0.06996479562616392,0.07005019235674795,0.07055751598241448
59,-0.03333333333333333,0.10952380952380952,0.3952380952380952,0.10952380952380952,0.2523809523809524,0.06937538727386765,0.06986877642945584,0.06967967327986087,0.07061616257666037,0.06988812703517981
60,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,-0.03333333333333333,0.8238095238095238,0.06946453974437308,0.06999543976128225,0.0700614282613988,0.07038954262680783,0.07046566083452514
61,0.2523809523809524,-0.03333333333333333,0.8238095238095238,0.2523809523809524,0.3952380952380952,0.06960443171609347,0.0693434901602033,0.07004131904008674,0.0699590242484496,0.0706843797782963
62,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,0.3952380952380952,0.5380952380952381,0.06937933496231224,0.07050944419418885,0.07014899000485549,0.0700733228036796,0.07015255036682856
63,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,0.2523809523809524,0.2523809523809524,0.06932408329964464,0.07028061683844618,0.06978891667106019,0.07022901369520436,0.07019418840450219
64,0.10952380952380952,-0.03333333333333333,0.2523809523809524,0.10952380952380952,0.9666666666666667,0.06949615923719966,0.06979613351603894,0.07052813941821,0.07049893845615446,0.07021882087235273
65,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,0.2523809523809524,0.5380952380952381,0.06994605173011831,0.06956915447070615,0.06983826213707124,0.06956926311736386,0.07052126077173611
66,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,-0.03333333333333333,0.2523809523809524,0.069174704197747,0.06986000755065698,0.07000432350689148,0.06968603024585131,0.07018830447158962
67,-0.03333333333333333,0.10952380952380952,0.2523809523809524,0.2523809523809524,0.10952380952380952,0.07012364281161722,0.07012310569578441,0.07012802379029404,0.07012204348873165,0.06963436076878247
68,0.10952380952380952,-0.03333333333333333,0.10952380952380952,0.2523809523809524,0.8238095238095238,0.06959161940487218,0.07024681354010659,0.07004901809996467,0.07077126106669647,0.07042125859812029
69,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,0.10952380952380952,0.10952380952380952,0.0694583349732744,0.07016099667869515,0.07009713728654035,0.07005666810813116,0.07012287259065522
70,-0.03333333333333333,-0.03333333333333333,0.3952380952380952,0.2523809523809524,0.3952380952380952,0.06936167731269101,0.06949985763038499,0.07003884983424906,0.07046154732600093,0.07051736733270011
71,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,-0.03333333333333333,0.9666666666666667,0.06922754044734686,0.0695251970457865,0.06974376272799816,0.0696520471566981,0.07087005305925144
72,0.2523809523809524,-0.03333333333333333,0.2523809523809524,0.2523809523809524,0.3952380952380952,0.07003529721502046,0.06987864706812734,0.07017878093949201,0.07029344981806826,0.07022108631713508
73,0.10952380952380952,-0.03333333333333333,0.2523809523809524,0.10952380952380952,0.8238095238095238,0.06976168035104963,0.07006818450513809,0.06979419754156689,0.06972569160958027,0.0707046778306792
74,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,0.10952380952380952,0.8238095238095238,0.06957277729870105,0.06979296604484596,0.0692667372316023,0.07014304944803619,0.07090159972426098
75,0.2523809523809524,-0.03333333333333333,0.10952380952380952,0.2523809523809524,0.2523809523809524,0.06971964293979233,0.06927792634267994,0.07046984970635556,0.07034250389916384,0.07060153251343869
76,-0.03333333333333333,-0.03333333333333333,0.10952380952380952,0.2523809523809524,0.2523809523809524,0.06944423628159757,0.06986787034401985,0.0704050445840955,0.07039024854222453,0.06969129264114642
77,0.10952380952380952,-0.03333333333333333,0.2523809523809524,0.2523809523809524,0.8238095238095238,0.06959645568100395,0.06956858321295312,0.0700185867063651,0.07073171509610673,0.07086971808527433
78,0.10952380952380952,-0.03333333333333333,0.2523809523809524,0.10952380952380952,0.3952380952380952,0.06962305532188316,0.07026697869585394,0.06953273722826825,0.07031189619295734,0.07005659459385627
79,0.10952380952380952,-0.03333333333333333,0.3952380952380952,0.10952380952380952,0.2523809523809524,0.0695484818190901,0.06989078620049109,0.06978997365190474,0.07018424780137555,0.0701276095424716
80,-0.03333333333333333,0.10952380952380952,0.10952380952380952,0.10952380952380952,0.2523809523809524,0.0699432357521333,0.06971236498833037,0.06956063904223125,0.0701665233621088,0.0700046530052757
81,0.10952380952380952,0.10952380952380952,0.2523809523809524,0.10952380952380952,0.8238095238095238,0.07002728035470505,0.06970690845712012,0.0705988039372286,0.07040058170778958,0.06992659884648283
82,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,0.2523809523809524,0.2523809523809524,0.07017861758092574,0.0698656919138576,0.06991023312301363,0.070704629070883,0.07025115814510685
83,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,0.3952380952380952,0.8238095238095238,0.06945578284067458,0.0693817909052722,0.06953086466138772,0.06979692235897865,0.07041288057012156
84,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,0.2523809523809524,0.10952380952380952,0.0702847303021788,0.06989236972066662,0.06966366976314153,0.07011347375044559,0.0699024582481691
85,0.10952380952380952,-0.03333333333333333,0.2523809523809524,0.10952380952380952,0.2523809523809524,0.069859020213302,0.0695943578136322,0.07034498491147186,0.07006656771755998,0.07033721706389845
86,-0.03333333333333333,-0.03333333333333333,0.10952380952380952,0.2523809523809524,0.5380952380952381,0.06998498877087203,0.07011572876462956,0.06961305068656151,0.07023374625553465,0.07005661520732119
87,-0.03333333333333333,-0.03333333333333333,0.10952380952380952,0.2523809523809524,0.5380952380952381,0.07040647339675156,0.06974685983312581,0.06992956945430269,0.07024768139371287,0.07048067655571855
88,0.2523809523809524,0.10952380952380952,0.10952380952380952,0.10952380952380952,0.3952380952380952,0.06954456478518552,0.07006739432343521,0.0695501292673245,0.07054718562554836,0.07047832889106205
89,0.3952380952380952,-0.03333333333333333,0.8238095238095238,0.3952380952380952,-0.03333333333333333,0.07016670134112225,0.06960233649350017,0.07009797347737493,0.0696413986913285,0.07012407554761108
90,0.2523809523809524,-0.03333333333333333,0.2523809523809524,0.10952380952380952,0.3952380952380952,0.06989258583129762,0.06982254045846663,0.06986879421980637,0.07025321576626566,0.07023427708451295
91,0.10952380952380952,0.10952380952380952,0.2523809523809524,0.2523809523809524,0.10952380952380952,0.07028489755294968,0.06951184223365163,0.07013378366521221,0.07044697062407697,0.07023172752800728
92,-0.03333333333333333,-0.03333333333333333,0.8238095238095238,0.10952380952380952,0.3952380952380952,0.06980207588809381,0.06982950047978279,0.07047071635420855,0.07016002255255097,0.06986721241669526
93,0.2523809523809524,-0.03333333333333333,0.3952380952380952,0.10952380952380952,-0.03333333333333333,0.06949444219093347,0.06990931786016905,0.07092605061187367,0.0705409376657415,0.07045069751823471
94,-0.03333333333333333,-0.03333333333333333,0.10952380952380952,0.2523809523809524,0.3952380952380952,0.06944010783414015,0.0693411584656897,0.07040180315955336,0.07050672376913117,0.07031765124757987
95,-0.03333333333333333,-0.03333333333333333,0.10952380952380952,0.3952380952380952,0.9666666666666667,0.07000292763397971,0.07061707994469826,0.0698790532355309,0.07063727894425623,0.07104774023631726
96,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,0.2523809523809524,0.9666666666666667,0.06991670382231104,0.06976919936871935,0.06949582293751899,0.07077768281658914,0.07061354192277416
97,0.2523809523809524,-0.03333333333333333,0.10952380952380952,0.10952380952380952,0.8238095238095238,0.06976569863647185,0.06969150090738199,0.07007491034615242,0.07034401274617426,0.07037368368178909
98,0.10952380952380952,-0.03333333333333333,0.2523809523809524,0.10952380952380952,0.10952380952380952,0.06964152917338505,0.0694609558661558,0.06992897285254016,0.07044624648847268,0.07063349811533799
99,-0.03333333333333333,-0.03333333333333333,0.2523809523809524,0.2523809523809524,0.10952380952380952,0.06992055318703326,0.06972456246958883,0.06980377120519211,0.07057266497742867,0.07060102394088813
