,func_name,time_elapsed(s)
0,"clust_any_ref(8800, top_tfidf, 90) ", 7.776722656
1,"clust_any_ref(8800, top_bow, 90) ", 7.2608065459999995
2,"clust_any_ref(8800, w2v_weighted, 90) ", 8.687425419
3,"clust_any_ref(8800, w2v_sif, 90) ", 8.660950370999998
4,"score_sas(8800, top_tfidf, 90) ", 0.0014310330000029126
5,"score_jaccard(8800, top_tfidf, 90) ", 5.074246289000001
6,"score_sas(8800, top_bow, 90) ", 0.001420567000003814
7,"score_jaccard(8800, top_bow, 90) ", 5.045913538000001
8,"score_sas(8800, w2v_weighted, 90) ", 0.0013270009999999388
9,"score_jaccard(8800, w2v_weighted, 90) ", 5.207679050000003
10,"score_sas(8800, w2v_sif, 90) ", 0.0013650900000001798
11,"score_jaccard(8800, w2v_sif, 90) ", 5.115603211
12,"clust_any_ref(8800, top_tfidf, 90) ", 7.198009053000007
13,"clust_any_ref(8800, top_bow, 90) ", 7.265093970999999
14,"clust_any_ref(8800, w2v_weighted, 90) ", 8.674981568000007
15,"clust_any_ref(8800, w2v_sif, 90) ", 8.70654494
16,"score_sas(8800, top_tfidf, 90) ", 0.0013848990000013828
17,"score_jaccard(8800, top_tfidf, 90) ", 5.112202972999995
18,"score_sas(8800, top_bow, 90) ", 0.001363812999997549
19,"score_jaccard(8800, top_bow, 90) ", 5.061018963999999
20,"score_sas(8800, w2v_weighted, 90) ", 0.001380826000001889
21,"score_jaccard(8800, w2v_weighted, 90) ", 5.124858775999996
22,"score_sas(8800, w2v_sif, 90) ", 0.0014051690000087547
23,"score_jaccard(8800, w2v_sif, 90) ", 5.196616247999998
24,"clust_any_ref(8800, top_tfidf, 90) ", 7.318919640999994
25,"clust_any_ref(8800, top_bow, 90) ", 7.303055318999995
26,"clust_any_ref(8800, w2v_weighted, 90) ", 8.664712745999992
27,"clust_any_ref(8800, w2v_sif, 90) ", 8.695109688999992
28,"score_sas(8800, top_tfidf, 90) ", 0.001363402000009728
29,"score_jaccard(8800, top_tfidf, 90) ", 5.137733323999981
30,"score_sas(8800, top_bow, 90) ", 0.001336380999987341
31,"score_jaccard(8800, top_bow, 90) ", 5.0802598399999965
32,"score_sas(8800, w2v_weighted, 90) ", 0.001357458999990513
33,"score_jaccard(8800, w2v_weighted, 90) ", 5.071446275
34,"score_sas(8800, w2v_sif, 90) ", 0.001337835000015275
35,"score_jaccard(8800, w2v_sif, 90) ", 5.085434067999984
36,"clust_any_ref(8800, top_tfidf, 90) ", 7.2586370050000255
37,"clust_any_ref(8800, top_bow, 90) ", 7.209282989000002
