,func_name,time_elapsed(s)
0,"clust_any_ref(8800, top_tfidf, 100) ", 2.257134267
1,"clust_any_ref(8800, top_bow, 100) ", 2.0250951230000007
2,"clust_any_ref(8800, w2v_weighted, 100) ", 3.2407170280000006
3,"clust_any_ref(8800, w2v_sif, 100) ", 3.063677297
4,"score_sas(8800, top_tfidf, 100) ", 0.00308862199999993
5,"score_jaccard(8800, top_tfidf, 100) ", 7.170236646999998
6,"score_sas(8800, top_bow, 100) ", 0.002707163000000179
7,"score_jaccard(8800, top_bow, 100) ", 7.0459134200000015
8,"score_sas(8800, w2v_weighted, 100) ", 0.002821670999999526
9,"score_jaccard(8800, w2v_weighted, 100) ", 6.880338126000002
10,"score_sas(8800, w2v_sif, 100) ", 0.0027693600000020524
11,"score_jaccard(8800, w2v_sif, 100) ", 6.979345876000004
12,"clust_any_ref(8800, top_tfidf, 100) ", 1.8367493989999986
13,"clust_any_ref(8800, top_bow, 100) ", 1.940490558999997
14,"clust_any_ref(8800, w2v_weighted, 100) ", 3.0417211070000008
15,"clust_any_ref(8800, w2v_sif, 100) ", 3.170617705000005
16,"score_sas(8800, top_tfidf, 100) ", 0.0030658089999988647
17,"score_jaccard(8800, top_tfidf, 100) ", 7.0975410479999965
18,"score_sas(8800, top_bow, 100) ", 0.002879211000006876
19,"score_jaccard(8800, top_bow, 100) ", 7.047690218
20,"score_sas(8800, w2v_weighted, 100) ", 0.0026692739999987225
21,"score_jaccard(8800, w2v_weighted, 100) ", 7.0568141560000015
22,"score_sas(8800, w2v_sif, 100) ", 0.0028258990000011863
23,"score_jaccard(8800, w2v_sif, 100) ", 7.003221378999996
24,"clust_any_ref(8800, top_tfidf, 100) ", 1.858566402000008
25,"clust_any_ref(8800, top_bow, 100) ", 2.0030114690000005
26,"clust_any_ref(8800, w2v_weighted, 100) ", 3.379421085000004
27,"clust_any_ref(8800, w2v_sif, 100) ", 3.134793989000002
28,"score_sas(8800, top_tfidf, 100) ", 0.0030682749999897396
29,"score_jaccard(8800, top_tfidf, 100) ", 6.926012049000008
30,"score_sas(8800, top_bow, 100) ", 0.0028044969999996283
31,"score_jaccard(8800, top_bow, 100) ", 7.180679659000006
32,"score_sas(8800, w2v_weighted, 100) ", 0.003031238999994912
33,"score_jaccard(8800, w2v_weighted, 100) ", 7.001717291000006
34,"score_sas(8800, w2v_sif, 100) ", 0.0031494929999951182
35,"score_jaccard(8800, w2v_sif, 100) ", 6.862477973000011
36,"clust_any_ref(8800, top_tfidf, 100) ", 1.9341079120000018
37,"clust_any_ref(8800, top_bow, 100) ", 1.9285573880000015
38,"clust_any_ref(8800, w2v_weighted, 100) ", 2.980054577000004
39,"clust_any_ref(8800, w2v_sif, 100) ", 3.0861569850000024
40,"score_sas(8800, top_tfidf, 100) ", 0.003332895999989205
41,"score_jaccard(8800, top_tfidf, 100) ", 7.083193907999998
42,"score_sas(8800, top_bow, 100) ", 0.003099697999999762
43,"score_jaccard(8800, top_bow, 100) ", 7.0862417710000045
44,"score_sas(8800, w2v_weighted, 100) ", 0.003357452000017247
45,"score_jaccard(8800, w2v_weighted, 100) ", 7.15190517100001
46,"score_sas(8800, w2v_sif, 100) ", 0.0024960469999939505
47,"score_jaccard(8800, w2v_sif, 100) ", 7.145376057999982
48,"clust_any_ref(8800, top_tfidf, 100) ", 2.1046483930000193
49,"clust_any_ref(8800, top_bow, 100) ", 1.8961535319999996
50,"clust_any_ref(8800, w2v_weighted, 100) ", 3.0087321160000045
51,"clust_any_ref(8800, w2v_sif, 100) ", 3.1330840739999815
52,"score_sas(8800, top_tfidf, 100) ", 0.002996015000007901
53,"score_jaccard(8800, top_tfidf, 100) ", 7.125644131999991
54,"score_sas(8800, top_bow, 100) ", 0.0029525440000099934
55,"score_jaccard(8800, top_bow, 100) ", 6.935512611999997
56,"score_sas(8800, w2v_weighted, 100) ", 0.002739646999998513
57,"score_jaccard(8800, w2v_weighted, 100) ", 7.097868403000007
58,"score_sas(8800, w2v_sif, 100) ", 0.002724443999994719
59,"score_jaccard(8800, w2v_sif, 100) ", 6.831491550999999
60,"clust_any_ref(8800, top_tfidf, 100) ", 1.9102206450000097
61,"clust_any_ref(8800, top_bow, 100) ", 1.8984776430000068
62,"clust_any_ref(8800, w2v_weighted, 100) ", 3.156140860000022
63,"clust_any_ref(8800, w2v_sif, 100) ", 3.3184523789999787
64,"score_sas(8800, top_tfidf, 100) ", 0.0027704569999968953
65,"score_jaccard(8800, top_tfidf, 100) ", 7.067391383
