,func_name,time_elapsed(s)
0,"clust_any_ref(8800, top_tfidf, 40) ", 7.598922451
1,"clust_any_ref(8800, top_bow, 40) ", 7.058250494999998
2,"clust_any_ref(8800, w2v_weighted, 40) ", 8.455902079999998
3,"clust_any_ref(8800, w2v_sif, 40) ", 8.476683675
4,"score_sas(8800, top_tfidf, 40) ", 0.0013063319999986334
5,"score_jaccard(8800, top_tfidf, 40) ", 11.105459545999999
6,"score_sas(8800, top_bow, 40) ", 0.0012627230000035183
7,"score_jaccard(8800, top_bow, 40) ", 11.045163621
8,"score_sas(8800, w2v_weighted, 40) ", 0.0012962030000025493
9,"score_jaccard(8800, w2v_weighted, 40) ", 11.311847931000003
10,"score_sas(8800, w2v_sif, 40) ", 0.0012790050000006659
11,"score_jaccard(8800, w2v_sif, 40) ", 11.076873581000001
12,"clust_any_ref(8800, top_tfidf, 40) ", 6.997352250000006
13,"clust_any_ref(8800, top_bow, 40) ", 7.057634730999993
14,"clust_any_ref(8800, w2v_weighted, 40) ", 8.444268791000013
15,"clust_any_ref(8800, w2v_sif, 40) ", 8.558037498999994
16,"score_sas(8800, top_tfidf, 40) ", 0.0012398559999979852
17,"score_jaccard(8800, top_tfidf, 40) ", 11.07337437000001
18,"score_sas(8800, top_bow, 40) ", 0.0012847939999858227
19,"score_jaccard(8800, top_bow, 40) ", 11.104931809999982
20,"score_sas(8800, w2v_weighted, 40) ", 0.0012994329999855836
21,"score_jaccard(8800, w2v_weighted, 40) ", 11.071031105000003
22,"score_sas(8800, w2v_sif, 40) ", 0.001305970999993633
23,"score_jaccard(8800, w2v_sif, 40) ", 11.071260015999997
24,"clust_any_ref(8800, top_tfidf, 40) ", 6.994906767999993
25,"clust_any_ref(8800, top_bow, 40) ", 7.050761746999996
26,"clust_any_ref(8800, w2v_weighted, 40) ", 8.43197779800002
27,"clust_any_ref(8800, w2v_sif, 40) ", 8.56269846699999
28,"score_sas(8800, top_tfidf, 40) ", 0.001241480000004458
29,"score_jaccard(8800, top_tfidf, 40) ", 10.921264347000005
30,"score_sas(8800, top_bow, 40) ", 0.0012424210000006042
31,"score_jaccard(8800, top_bow, 40) ", 11.037185472000004
32,"score_sas(8800, w2v_weighted, 40) ", 0.0012401539999871147
33,"score_jaccard(8800, w2v_weighted, 40) ", 11.273343568000001
34,"score_sas(8800, w2v_sif, 40) ", 0.001269566999980043
35,"score_jaccard(8800, w2v_sif, 40) ", 11.05785813
36,"clust_any_ref(8800, top_tfidf, 40) ", 6.992299639000009
37,"clust_any_ref(8800, top_bow, 40) ", 7.046255297000016
38,"clust_any_ref(8800, w2v_weighted, 40) ", 8.433073517000025
39,"clust_any_ref(8800, w2v_sif, 40) ", 8.474143120999997
40,"score_sas(8800, top_tfidf, 40) ", 0.0012364279999701466
41,"score_jaccard(8800, top_tfidf, 40) ", 10.992719195000006
42,"score_sas(8800, top_bow, 40) ", 0.0012682349999977305
43,"score_jaccard(8800, top_bow, 40) ", 10.964872778000029
44,"score_sas(8800, w2v_weighted, 40) ", 0.0012605409999650874
45,"score_jaccard(8800, w2v_weighted, 40) ", 11.009947607000015
46,"score_sas(8800, w2v_sif, 40) ", 0.0013091110000118533
47,"score_jaccard(8800, w2v_sif, 40) ", 11.122375508000005
48,"clust_any_ref(8800, top_tfidf, 40) ", 7.000214603000018
49,"clust_any_ref(8800, top_bow, 40) ", 7.049841071999992
50,"clust_any_ref(8800, w2v_weighted, 40) ", 8.446123811000007
51,"clust_any_ref(8800, w2v_sif, 40) ", 8.546434223999995
52,"score_sas(8800, top_tfidf, 40) ", 0.0012744200000156525
53,"score_jaccard(8800, top_tfidf, 40) ", 11.012804442000004
54,"score_sas(8800, top_bow, 40) ", 0.0012354059999779565
55,"score_jaccard(8800, top_bow, 40) ", 11.022705998999982
56,"score_sas(8800, w2v_weighted, 40) ", 0.0013068009999983587
57,"score_jaccard(8800, w2v_weighted, 40) ", 11.043012207000004
58,"score_sas(8800, w2v_sif, 40) ", 0.0013402189999851544
59,"score_jaccard(8800, w2v_sif, 40) ", 11.009920541999975
60,"clust_any_ref(8800, top_tfidf, 40) ", 7.007294833000003
61,"clust_any_ref(8800, top_bow, 40) ", 7.061268804000008
62,"clust_any_ref(8800, w2v_weighted, 40) ", 8.47369231700003
63,"clust_any_ref(8800, w2v_sif, 40) ", 8.57959848500002
64,"score_sas(8800, top_tfidf, 40) ", 0.0012785829999870657
65,"score_jaccard(8800, top_tfidf, 40) ", 10.989068326999984
66,"score_sas(8800, top_bow, 40) ", 0.0012252089999833515
67,"score_jaccard(8800, top_bow, 40) ", 11.027071876000036
68,"score_sas(8800, w2v_weighted, 40) ", 0.0012277320000180225
69,"score_jaccard(8800, w2v_weighted, 40) ", 11.04899900099997
70,"score_sas(8800, w2v_sif, 40) ", 0.0012330179999935353
71,"score_jaccard(8800, w2v_sif, 40) ", 11.065531668999995
72,"clust_any_ref(8800, top_tfidf, 40) ", 6.994362013999989
73,"clust_any_ref(8800, top_bow, 40) ", 7.048387367000032
74,"clust_any_ref(8800, w2v_weighted, 40) ", 8.433999664999988
75,"clust_any_ref(8800, w2v_sif, 40) ", 8.498389777
76,"score_sas(8800, top_tfidf, 40) ", 0.0012903179999739223
77,"score_jaccard(8800, top_tfidf, 40) ", 10.955272773999923
78,"score_sas(8800, top_bow, 40) ", 0.0013020260000757844
79,"score_jaccard(8800, top_bow, 40) ", 11.117349571999966
80,"score_sas(8800, w2v_weighted, 40) ", 0.001283634000060374
81,"score_jaccard(8800, w2v_weighted, 40) ", 11.071693537999977
82,"score_sas(8800, w2v_sif, 40) ", 0.0013505739999573052
83,"score_jaccard(8800, w2v_sif, 40) ", 11.116402189000041
84,"clust_any_ref(8800, top_tfidf, 40) ", 6.995721168999921
85,"clust_any_ref(8800, top_bow, 40) ", 7.053642878000005
86,"clust_any_ref(8800, w2v_weighted, 40) ", 8.479427236999982
87,"clust_any_ref(8800, w2v_sif, 40) ", 8.57176065100009
88,"score_sas(8800, top_tfidf, 40) ", 0.0012416780000421568
89,"score_jaccard(8800, top_tfidf, 40) ", 11.026723299999958
90,"score_sas(8800, top_bow, 40) ", 0.0012383980000549855
91,"score_jaccard(8800, top_bow, 40) ", 11.076869008000017
92,"score_sas(8800, w2v_weighted, 40) ", 0.0012892190000002302
93,"score_jaccard(8800, w2v_weighted, 40) ", 11.115078188999973
94,"score_sas(8800, w2v_sif, 40) ", 0.0012955349999401733
95,"score_jaccard(8800, w2v_sif, 40) ", 11.030514624000034
96,"clust_any_ref(8800, top_tfidf, 40) ", 6.990870223000002
97,"clust_any_ref(8800, top_bow, 40) ", 7.061152492999895
98,"clust_any_ref(8800, w2v_weighted, 40) ", 8.462857863000067
99,"clust_any_ref(8800, w2v_sif, 40) ", 8.587037597999938
100,"score_sas(8800, top_tfidf, 40) ", 0.001311385999997583
101,"score_jaccard(8800, top_tfidf, 40) ", 10.920760535
102,"score_sas(8800, top_bow, 40) ", 0.0012653950000185432
103,"score_jaccard(8800, top_bow, 40) ", 11.148433840000052
104,"score_sas(8800, w2v_weighted, 40) ", 0.0012986200000568715
105,"score_jaccard(8800, w2v_weighted, 40) ", 11.02654449900001
106,"score_sas(8800, w2v_sif, 40) ", 0.0013082020000183547
107,"score_jaccard(8800, w2v_sif, 40) ", 10.872940641000014
108,"clust_any_ref(8800, top_tfidf, 40) ", 6.996047656999963
109,"clust_any_ref(8800, top_bow, 40) ", 7.059502170999963
110,"clust_any_ref(8800, w2v_weighted, 40) ", 8.44675697199989
111,"clust_any_ref(8800, w2v_sif, 40) ", 8.48700787000007
112,"score_sas(8800, top_tfidf, 40) ", 0.001237352999964969
113,"score_jaccard(8800, top_tfidf, 40) ", 10.98827087799998
114,"score_sas(8800, top_bow, 40) ", 0.0012871839999206713
115,"score_jaccard(8800, top_bow, 40) ", 10.957163649999984
116,"score_sas(8800, w2v_weighted, 40) ", 0.0012916929999846616
117,"score_jaccard(8800, w2v_weighted, 40) ", 11.232254291000004
118,"score_sas(8800, w2v_sif, 40) ", 0.001287328999978854
119,"score_jaccard(8800, w2v_sif, 40) ", 10.952205408000054
120,"clust_any_ref(8800, top_tfidf, 40) ", 7.00028054500001
121,"clust_any_ref(8800, top_bow, 40) ", 7.057079907000002
122,"clust_any_ref(8800, w2v_weighted, 40) ", 8.439207223999915
123,"clust_any_ref(8800, w2v_sif, 40) ", 8.559155852000004
124,"score_sas(8800, top_tfidf, 40) ", 0.0012802329999885842
125,"score_jaccard(8800, top_tfidf, 40) ", 11.07564532999993
126,"score_sas(8800, top_bow, 40) ", 0.0012810509999781061
127,"score_jaccard(8800, top_bow, 40) ", 10.972931721000009
128,"score_sas(8800, w2v_weighted, 40) ", 0.0012614849999863509
129,"score_jaccard(8800, w2v_weighted, 40) ", 11.07037621500001
130,"score_sas(8800, w2v_sif, 40) ", 0.0012292420000221682
131,"score_jaccard(8800, w2v_sif, 40) ", 10.968374046000008
132,"clust_any_ref(8800, top_tfidf, 40) ", 7.007472599000039
133,"clust_any_ref(8800, top_bow, 40) ", 7.059168153999963
134,"clust_any_ref(8800, w2v_weighted, 40) ", 8.448013230000015
135,"clust_any_ref(8800, w2v_sif, 40) ", 8.544328460999964
136,"score_sas(8800, top_tfidf, 40) ", 0.0013166090000140684
137,"score_jaccard(8800, top_tfidf, 40) ", 10.957572268999911
138,"score_sas(8800, top_bow, 40) ", 0.0012816030000522005
139,"score_jaccard(8800, top_bow, 40) ", 10.917884329999993
140,"score_sas(8800, w2v_weighted, 40) ", 0.0012560959999063925
141,"score_jaccard(8800, w2v_weighted, 40) ", 11.009804256000052
142,"score_sas(8800, w2v_sif, 40) ", 0.0012741069999719912
143,"score_jaccard(8800, w2v_sif, 40) ", 11.03250462799997
144,"clust_any_ref(8800, top_tfidf, 40) ", 7.0123005780000085
145,"clust_any_ref(8800, top_bow, 40) ", 7.056449896999993
146,"clust_any_ref(8800, w2v_weighted, 40) ", 8.434738030000062
147,"clust_any_ref(8800, w2v_sif, 40) ", 8.480225925000013
148,"score_sas(8800, top_tfidf, 40) ", 0.0012801020000097196
149,"score_jaccard(8800, top_tfidf, 40) ", 10.996644433000029
150,"score_sas(8800, top_bow, 40) ", 0.001265291999970941
151,"score_jaccard(8800, top_bow, 40) ", 11.067834616000027
152,"score_sas(8800, w2v_weighted, 40) ", 0.0012740480000275056
153,"score_jaccard(8800, w2v_weighted, 40) ", 11.007299525999997
154,"score_sas(8800, w2v_sif, 40) ", 0.0013084309999840116
155,"score_jaccard(8800, w2v_sif, 40) ", 11.098213084999998
156,"clust_any_ref(8800, top_tfidf, 40) ", 7.001467971999887
157,"clust_any_ref(8800, top_bow, 40) ", 7.059266924999974
158,"clust_any_ref(8800, w2v_weighted, 40) ", 8.44328412599998
159,"clust_any_ref(8800, w2v_sif, 40) ", 8.544554159999961
160,"score_sas(8800, top_tfidf, 40) ", 0.0012317999999140739
161,"score_jaccard(8800, top_tfidf, 40) ", 10.940329500999951
162,"score_sas(8800, top_bow, 40) ", 0.0012803269999039912
163,"score_jaccard(8800, top_bow, 40) ", 10.959758621999981
164,"score_sas(8800, w2v_weighted, 40) ", 0.0012720500001250912
165,"score_jaccard(8800, w2v_weighted, 40) ", 10.976005671000166
166,"score_sas(8800, w2v_sif, 40) ", 0.0012698000000455067
167,"score_jaccard(8800, w2v_sif, 40) ", 10.950693027999932
168,"clust_any_ref(8800, top_tfidf, 40) ", 6.999446811000098
169,"clust_any_ref(8800, top_bow, 40) ", 7.049860489999901
170,"clust_any_ref(8800, w2v_weighted, 40) ", 8.451839980000159
171,"clust_any_ref(8800, w2v_sif, 40) ", 8.547915201000023
172,"score_sas(8800, top_tfidf, 40) ", 0.0012366129999463737
173,"score_jaccard(8800, top_tfidf, 40) ", 11.097600428000078
174,"score_sas(8800, top_bow, 40) ", 0.0012631219999548193
175,"score_jaccard(8800, top_bow, 40) ", 10.992327633000059
176,"score_sas(8800, w2v_weighted, 40) ", 0.0012428190000264294
177,"score_jaccard(8800, w2v_weighted, 40) ", 11.070281300000033
178,"score_sas(8800, w2v_sif, 40) ", 0.001291557000058674
179,"score_jaccard(8800, w2v_sif, 40) ", 10.969325696999931
180,"clust_any_ref(8800, top_tfidf, 40) ", 7.0036057939998955
181,"clust_any_ref(8800, top_bow, 40) ", 7.05603870799996
182,"clust_any_ref(8800, w2v_weighted, 40) ", 8.425219022999954
183,"clust_any_ref(8800, w2v_sif, 40) ", 8.461677966999787
184,"score_sas(8800, top_tfidf, 40) ", 0.0012355559999832622
185,"score_jaccard(8800, top_tfidf, 40) ", 10.992185438999968
186,"score_sas(8800, top_bow, 40) ", 0.0013392930000009073
187,"score_jaccard(8800, top_bow, 40) ", 10.986363892999861
188,"score_sas(8800, w2v_weighted, 40) ", 0.0012836299999889889
189,"score_jaccard(8800, w2v_weighted, 40) ", 10.998211530999924
