,scoreType,score
0,sas(bert),0.0003556054650945134
1,sas(bert),0.0003556054650945134
2,sas(bert),0.004847463971551565
3,sas(bert),0.0009170877784016457
4,sas(bert),-0.0007673591615197442
5,sas(bert),-0.00301328841474827
6,sas(bert),-0.00469773535466966
7,sas(bert),0.004847463971551565
8,sas(bert),0.0037244993449373
9,sas(bert),-0.0013288414748268765
10,sas(bert),0.0009170877784016457
11,sas(bert),0.007093393224780087
12,sas(bert),-0.0007673591615197442
13,sas(bert),-0.0013288414748268765
14,sas(bert),0.0026015347183230425
15,sas(bert),-0.004136253041362531
16,sas(bert),0.0020400524050159102
17,sas(bert),0.003163017031630168
18,sas(bert),0.001478570091708778
19,sas(bert),0.004847463971551565
20,sas(bert),-0.00020587684821261193
21,sas(bert),0.0037244993449373
22,sas(bert),0.011585251731237131
23,sas(bert),-0.0024518061014411376
24,sas(bert),0.004285981658244432
25,sas(bert),-0.0013288414748268765
26,sas(bert),-0.0035747707280553986
27,sas(bert),0.0037244993449373
28,sas(bert),-0.008628111547819575
29,sas(bert),-0.0007673591615197442
30,sas(bert),0.001478570091708778
31,sas(bert),-0.0024518061014411376
32,sas(bert),0.003163017031630168
33,sas(bert),0.001478570091708778
34,sas(bert),-0.004136253041362531
35,sas(bert),-0.00020587684821261193
36,sas(bert),-0.0013288414748268765
37,sas(bert),0.003163017031630168
38,sas(bert),-0.00020587684821261193
39,sas(bert),-0.005820699981283921
40,sas(bert),0.001478570091708778
41,sas(bert),-0.006382182294591053
42,sas(bert),-0.00301328841474827
43,sas(bert),-0.006943664607898185
44,sas(bert),-0.00020587684821261193
45,sas(bert),0.004847463971551565
46,sas(bert),0.001478570091708778
47,sas(bert),0.0026015347183230425
48,sas(bert),0.004847463971551565
49,sas(bert),0.004285981658244432
50,sas(bert),0.005408946284858697
51,sas(bert),-0.0018903237881340088
52,sas(bert),-0.008628111547819575
53,sas(bert),0.0020400524050159102
54,sas(bert),-0.0018903237881340088
55,sas(bert),0.0020400524050159102
56,sas(bert),-0.0007673591615197442
57,sas(bert),0.0003556054650945134
58,sas(bert),0.0009170877784016457
59,sas(bert),0.005408946284858697
60,sas(bert),0.005408946284858697
61,sas(bert),0.007654875538087219
62,sas(bert),-0.0035747707280553986
63,sas(bert),0.0003556054650945134
64,sas(bert),-0.004136253041362531
65,sas(bert),-0.00301328841474827
66,sas(bert),-0.0013288414748268765
67,sas(bert),-0.0007673591615197442
