,sas(bert),sas(top_tfidf),sas(top_bow),sas(w2v_weighted),sas(w2v_sif),jaccard(bert),jaccard(top_tfidf),jaccard(top_bow),jaccard(w2v_weighted),jaccard(w2v_sif)
55,-0.023809523809523808,-0.023809523809523808,0.11904761904761904,0.6904761904761905,0.8333333333333334,0.04779713703547602,0.047969740758966116,0.04808049714531359,0.048280679804358045,0.048443803238226876
56,0.26190476190476186,-0.023809523809523808,0.6904761904761905,0.26190476190476186,0.8333333333333334,0.047828022584262754,0.048055439171086616,0.0481812146130428,0.04865258585828863,0.04846103371133537
57,-0.023809523809523808,-0.023809523809523808,0.26190476190476186,0.6904761904761905,0.8333333333333334,0.04799418787007764,0.048340065337802766,0.04836492098652897,0.048402275537864844,0.04860943224285677
58,-0.023809523809523808,-0.16666666666666666,0.6904761904761905,0.8333333333333334,0.8333333333333334,0.04784992589375136,0.04812194152670865,0.047983483808109496,0.04852304751538204,0.04833206956242108
59,0.11904761904761904,-0.023809523809523808,0.11904761904761904,0.8333333333333334,0.40476190476190477,0.04799744488144835,0.04791756533090405,0.04830418917694241,0.04844719874039678,0.048397312005483535
60,-0.023809523809523808,-0.023809523809523808,0.11904761904761904,0.6904761904761905,0.8333333333333334,0.047907311618150566,0.048323656687084916,0.048264769486762206,0.04876216860368758,0.048582244624688624
61,-0.023809523809523808,-0.023809523809523808,0.11904761904761904,0.6904761904761905,0.8333333333333334,0.04785392344878058,0.048027899931690675,0.047948247697787987,0.04849398238172724,0.04843568048884989
62,0.11904761904761904,-0.023809523809523808,0.11904761904761904,0.6904761904761905,0.40476190476190477,0.047760150938067875,0.04806210648190428,0.048047738082304586,0.04834380605169698,0.04873876518911761
63,-0.16666666666666666,-0.023809523809523808,0.6904761904761905,0.6904761904761905,0.8333333333333334,0.047698807391878255,0.04813919341171117,0.04827695806925477,0.04827116384276496,0.048434311897132966
64,-0.16666666666666666,-0.16666666666666666,0.6904761904761905,0.6904761904761905,0.8333333333333334,0.04807231296696031,0.04793690666651702,0.04802408876259793,0.048453521305380644,0.048504836443846684
65,0.11904761904761904,0.26190476190476186,0.6904761904761905,0.26190476190476186,0.8333333333333334,0.047803363968357576,0.04806964805407062,0.04818511759735599,0.0483493365705964,0.04850186844491153
66,0.26190476190476186,0.11904761904761904,0.6904761904761905,0.6904761904761905,0.40476190476190477,0.04785586976272429,0.04795858442011341,0.048284863379948126,0.04809867157107547,0.04831096957255546
67,-0.023809523809523808,-0.023809523809523808,0.6904761904761905,0.8333333333333334,0.8333333333333334,0.047877420059849,0.047985154378010195,0.04811296932281849,0.04810209664700322,0.04842452022965773
68,-0.023809523809523808,-0.023809523809523808,0.11904761904761904,0.6904761904761905,0.40476190476190477,0.047734070264959884,0.04793000664836282,0.04848347497156644,0.0484775702522374,0.04845308473822878
69,0.40476190476190477,-0.023809523809523808,0.6904761904761905,0.8333333333333334,0.8333333333333334,0.04807831776576733,0.047953260169626796,0.04813382299718552,0.048201453842019314,0.04858678143133568
70,0.11904761904761904,-0.16666666666666666,0.11904761904761904,0.6904761904761905,0.8333333333333334,0.04784981783672116,0.04789850494538952,0.04803605723171327,0.048438312463718325,0.04867458857241613
71,-0.16666666666666666,-0.16666666666666666,0.11904761904761904,0.8333333333333334,0.40476190476190477,0.047802179991881986,0.047915242248042327,0.048096238261443394,0.04832945554980739,0.04866310761758017
72,-0.023809523809523808,-0.023809523809523808,0.6904761904761905,0.8333333333333334,0.8333333333333334,0.04782431034293999,0.04802928106061292,0.04812197441874445,0.04862187249361397,0.04829087906472028
73,-0.023809523809523808,-0.023809523809523808,0.6904761904761905,0.6904761904761905,0.8333333333333334,0.04780235334216893,0.04782227222870127,0.04814354281128748,0.048292006725548974,0.04832832014470946
74,-0.023809523809523808,-0.023809523809523808,0.6904761904761905,0.6904761904761905,0.8333333333333334,0.04777908944091706,0.04805815275524155,0.04838455849305369,0.048470549586494174,0.048800284453507675
75,-0.023809523809523808,-0.023809523809523808,0.11904761904761904,0.6904761904761905,0.8333333333333334,0.04785905967051102,0.04789232145016946,0.04811373506185623,0.04812977982422455,0.0487006669962304
76,-0.023809523809523808,-0.023809523809523808,0.11904761904761904,0.8333333333333334,0.8333333333333334,0.04796147047547587,0.04812204330076641,0.04813885801184902,0.048483555742074434,0.048410464759746266
77,0.11904761904761904,-0.023809523809523808,0.11904761904761904,0.6904761904761905,0.8333333333333334,0.047763224460158085,0.04800955834469196,0.048146752506703645,0.048220866589215615,0.048511748653366195
78,0.26190476190476186,-0.023809523809523808,0.11904761904761904,0.8333333333333334,0.8333333333333334,0.047792126792820556,0.048219387280917986,0.04810352247911626,0.04856502274288495,0.0486006492564912
79,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.6904761904761905,0.8333333333333334,0.047669413365312906,0.04808108361977515,0.047966401753037895,0.04827939568370873,0.04852783209297486
80,-0.023809523809523808,-0.16666666666666666,0.11904761904761904,0.6904761904761905,0.8333333333333334,0.04784364022699452,0.047982996358228475,0.048023810410319,0.048655747863752014,0.04845227184080284
81,-0.023809523809523808,0.11904761904761904,0.6904761904761905,0.6904761904761905,0.8333333333333334,0.04773307975190662,0.04799728660638231,0.04782243882089315,0.048352463307071915,0.04851087008475169
82,0.26190476190476186,-0.16666666666666666,0.11904761904761904,0.8333333333333334,0.8333333333333334,0.047859520315864275,0.047951877500660635,0.048066055426393674,0.048513756256799656,0.04882307999670804
83,0.11904761904761904,-0.16666666666666666,0.11904761904761904,0.40476190476190477,0.8333333333333334,0.04799809286208687,0.047964450780152545,0.048018116653945626,0.04822176253357886,0.04842373218574015
84,0.11904761904761904,-0.023809523809523808,0.11904761904761904,0.8333333333333334,0.8333333333333334,0.04789599371504641,0.04817605824157009,0.047942164375403176,0.04844188291813255,0.04842131564604129
85,-0.16666666666666666,-0.16666666666666666,-0.023809523809523808,0.6904761904761905,0.8333333333333334,0.04780252531007517,0.04796815097648469,0.04803199832275196,0.04837496133760117,0.04848813086844154
86,0.11904761904761904,-0.16666666666666666,0.6904761904761905,0.6904761904761905,0.8333333333333334,0.04806542878390256,0.04791476929825395,0.04833617160647269,0.048206421393584165,0.04842189063104146
87,0.26190476190476186,-0.16666666666666666,0.11904761904761904,0.8333333333333334,0.8333333333333334,0.04784461958936861,0.0479459699764448,0.04806580927133007,0.048313325086367896,0.048584209854567406
88,0.11904761904761904,-0.16666666666666666,0.6904761904761905,0.6904761904761905,0.8333333333333334,0.0478713650813134,0.04791978559135127,0.048041554252875596,0.0485098800634233,0.048624026421153745
89,-0.16666666666666666,-0.16666666666666666,0.11904761904761904,0.6904761904761905,0.8333333333333334,0.0478202053917403,0.04815044090335828,0.04827420924904183,0.04813678049153127,0.04838199591629873
90,0.11904761904761904,-0.023809523809523808,0.11904761904761904,0.8333333333333334,0.8333333333333334,0.0479462043402002,0.048183137935406455,0.04812722643178456,0.04817049961652487,0.048382054955159334
91,0.11904761904761904,0.11904761904761904,0.6904761904761905,0.6904761904761905,0.40476190476190477,0.047925147203377566,0.04819118979543162,0.04805744434461152,0.04814738291700254,0.048532795275063385
92,-0.023809523809523808,-0.16666666666666666,0.6904761904761905,0.40476190476190477,0.8333333333333334,0.04781350104861199,0.048199588255107055,0.04816226968870793,0.04829207475263817,0.04833548271812775
93,-0.023809523809523808,-0.023809523809523808,0.11904761904761904,0.26190476190476186,0.8333333333333334,0.047859383416114974,0.04817860689130858,0.04788796620189074,0.04851684200172819,0.04860033783449628
94,0.11904761904761904,-0.023809523809523808,0.6904761904761905,0.6904761904761905,0.8333333333333334,0.04774791766059929,0.04823605989369167,0.048176076711440384,0.04845587330023238,0.04825749360594948
95,0.11904761904761904,-0.023809523809523808,-0.023809523809523808,0.6904761904761905,0.8333333333333334,0.04797303708751896,0.04820663418587214,0.04860813169448691,0.0481980576266505,0.048638263523365824
96,0.11904761904761904,-0.023809523809523808,0.11904761904761904,0.6904761904761905,0.40476190476190477,0.04793176996505404,0.04803430592766035,0.04797912949167996,0.048460886439106086,0.048478404534310945
97,0.11904761904761904,-0.023809523809523808,0.11904761904761904,0.6904761904761905,0.8333333333333334,0.04796384508534661,0.047990003128565994,0.04826131018071024,0.0481379488683605,0.04860119692060674
98,0.26190476190476186,0.11904761904761904,0.6904761904761905,0.8333333333333334,0.8333333333333334,0.04791256962098167,0.048166010611207045,0.04804900163231512,0.04841486281667254,0.04835002769637596
99,0.11904761904761904,0.26190476190476186,0.11904761904761904,0.6904761904761905,0.8333333333333334,0.04790716326985527,0.048104661088773905,0.0480436386057532,0.048210999897461256,0.04834033701001911
